date,load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,load_20,load_21,load_22,load_23
2010-01-28 00:00:00-05:00,1.615388,1.53594,1.510928,1.502392,1.505998,1.496151,1.586777,1.73381,1.820095,1.865034,1.876655,1.88469,1.870755,1.844652,1.873204,1.886168,1.890372,1.914965,1.981668,2.061711,2.022131,2.013991,1.952412,1.836817
2010-01-29 00:00:00-05:00,1.743746,1.679021,1.638842,1.587199,1.585875,1.658645,1.723028,1.891814,2.016849,2.030949,2.02178,2.043169,2.014387,2.041263,2.025241,2.003665,1.946717,1.934747,2.005297,2.036067,1.999945,1.958089,1.905776,1.812594
2010-01-30 00:00:00-05:00,1.729146,1.65731,1.591061,1.568206,1.563703,1.565846,1.598383,1.659547,1.727204,1.774203,1.836778,1.870885,1.871585,1.86681,1.81211,1.798524,1.776231,1.78826,1.862881,1.940771,1.926172,1.89851,1.846584,1.758819
2010-01-31 00:00:00-05:00,1.699438,1.637282,1.592192,1.595749,1.57029,1.574861,1.60743,1.659257,1.687583,1.716866,1.767904,1.756436,1.767809,1.761948,1.743127,1.714101,1.683886,1.701795,1.77265,1.864153,1.856863,1.833164,1.79353,1.704725
2010-02-01 00:00:00-05:00,1.613499,1.538727,1.5094,1.498676,1.493075,1.536364,1.618887,1.760153,1.87793,1.881871,1.877382,1.886716,1.880776,1.851653,1.846374,1.827277,1.813163,1.8152,1.888635,1.938987,1.930672,1.888871,1.815659,1.72108
2010-02-02 00:00:00-05:00,1.61069,1.53305,1.500991,1.484719,1.48752,1.511121,1.577939,1.741749,1.84622,1.852209,1.866372,1.881158,1.870817,1.859233,1.845566,1.835867,1.808765,1.8212,1.877222,1.924244,1.905093,1.866284,1.788653,1.673994
2010-02-03 00:00:00-05:00,1.559249,1.491151,1.443287,1.407458,1.408535,1.432407,1.520563,1.700816,1.812232,1.837494,1.87182,1.891757,1.880954,1.883779,1.854254,1.824826,1.826377,1.862454,1.906738,1.937587,1.902406,1.845781,1.799107,1.686645
2010-02-04 00:00:00-05:00,1.587532,1.507928,1.464573,1.438361,1.441343,1.475493,1.564178,1.713535,1.806074,1.808233,1.806665,1.817722,1.821604,1.801001,1.786091,1.759552,1.739544,1.736177,1.799819,1.863278,1.844528,1.814315,1.766081,1.660077
2010-02-05 00:00:00-05:00,1.547755,1.463702,1.43132,1.405138,1.393722,1.420374,1.518632,1.686751,1.796232,1.816842,1.83895,1.837124,1.838144,1.844249,1.870559,1.855502,1.841301,1.854588,1.894217,1.906429,1.861755,1.788875,1.690617,1.581435
2010-02-06 00:00:00-05:00,1.454227,1.343315,1.274042,1.254551,1.255172,1.240953,1.267986,1.288647,1.307804,1.323463,1.349036,1.365127,1.398149,1.407696,1.397622,1.39666,1.403877,1.424312,1.526182,1.669765,1.674326,1.634832,1.618259,1.570408
2010-02-07 00:00:00-05:00,1.508735,1.455592,1.434403,1.41504,1.426859,1.432631,1.448778,1.500321,1.550214,1.580514,1.644405,1.67043,1.684276,1.694377,1.682445,1.672435,1.693813,1.682643,1.705022,1.798997,1.764516,1.752421,1.714369,1.662553
2010-02-08 00:00:00-05:00,1.595407,1.549195,1.529781,1.519476,1.521558,1.546263,1.599605,1.744737,1.849223,1.8892,1.926488,1.924465,1.932866,1.909208,1.882083,1.851972,1.816139,1.78347,1.835831,1.95303,1.961112,1.901269,1.859076,1.748593
2010-02-09 00:00:00-05:00,1.657134,1.588955,1.570424,1.542148,1.525893,1.545487,1.632666,1.743995,1.796716,1.842891,1.879711,1.894838,1.914776,1.907883,1.858922,1.912014,1.911188,1.888766,1.935526,1.999156,1.974539,1.921415,1.832516,1.742159
2010-02-10 00:00:00-05:00,1.61823,1.552473,1.517404,1.501892,1.520073,1.544245,1.629845,1.738903,1.820575,1.903222,1.948252,1.96314,1.997332,1.98532,2.017072,1.985113,1.958699,1.914318,1.967242,2.01183,1.977577,1.929421,1.874637,1.766642
2010-02-11 00:00:00-05:00,1.646501,1.617563,1.536782,1.549749,1.562249,1.598804,1.645757,1.758579,1.827882,1.859958,1.903855,1.943209,1.949788,1.938946,1.940882,1.890115,1.902981,1.875636,1.906964,1.969983,1.954337,1.92098,1.880156,1.767854
2010-02-12 00:00:00-05:00,1.668904,1.608254,1.550234,1.538934,1.52641,1.575263,1.617079,1.778206,1.857325,1.879022,1.897759,1.889726,1.890368,1.885033,1.877695,1.832859,1.82941,1.838181,1.856345,1.895142,1.893765,1.851473,1.793542,1.710436
2010-02-13 00:00:00-05:00,1.619226,1.557166,1.50749,1.500216,1.479082,1.48514,1.514879,1.579094,1.6244,1.670119,1.71057,1.731817,1.733278,1.718702,1.701947,1.688143,1.680777,1.686115,1.744936,1.830482,1.822135,1.798234,1.769092,1.68494
2010-02-14 00:00:00-05:00,1.618436,1.547429,1.510096,1.485726,1.465607,1.469738,1.486666,1.521809,1.550906,1.590025,1.650994,1.673687,1.690814,1.707954,1.718043,1.724504,1.739164,1.769492,1.800021,1.86197,1.836303,1.813842,1.785151,1.752376
2010-02-15 00:00:00-05:00,1.637878,1.578542,1.601758,1.578105,1.584021,1.598156,1.712258,1.826396,1.901646,1.966675,1.978571,1.945906,1.979507,1.974611,1.951971,1.909026,1.915953,1.930008,1.93295,1.994549,2.000772,1.944932,1.880403,1.753345
2010-02-16 00:00:00-05:00,1.663727,1.589503,1.536369,1.532657,1.513787,1.559283,1.67084,1.773384,1.88658,1.917966,1.960001,1.967095,1.992319,1.985457,1.977867,1.936313,1.94008,1.969803,1.999696,2.047128,2.046282,2.015584,1.914599,1.805848
2010-02-17 00:00:00-05:00,1.667822,1.596473,1.563124,1.567147,1.572557,1.593027,1.669328,1.803946,1.868942,1.898542,1.942725,1.939647,1.918492,1.918435,1.916799,1.929018,1.91559,1.932275,1.956546,2.025133,2.010921,1.998256,1.915285,1.789463
2010-02-18 00:00:00-05:00,1.688948,1.614549,1.569625,1.545285,1.518374,1.539711,1.633077,1.761713,1.834236,1.901985,1.907983,1.925765,1.937742,1.88325,1.89087,1.849199,1.858969,1.878754,1.877002,1.984224,2.008723,1.947761,1.869949,1.738829
2010-02-19 00:00:00-05:00,1.607965,1.563339,1.496881,1.482256,1.499935,1.526862,1.616078,1.757737,1.853291,1.8894,1.912161,1.909424,1.90187,1.867126,1.85494,1.838591,1.762647,1.722638,1.785918,1.857644,1.844032,1.829053,1.783955,1.68826
2010-02-20 00:00:00-05:00,1.587552,1.505829,1.494051,1.463255,1.461997,1.474274,1.497166,1.558691,1.610788,1.667041,1.686633,1.701106,1.675406,1.657008,1.623647,1.615336,1.590547,1.607344,1.670234,1.746059,1.757933,1.743801,1.710816,1.634024
2010-02-21 00:00:00-05:00,1.539771,1.471546,1.427324,1.417785,1.396554,1.391056,1.421666,1.480209,1.487416,1.525033,1.560963,1.543739,1.553431,1.571205,1.563842,1.558576,1.568157,1.602553,1.652659,1.734792,1.727374,1.704245,1.652431,1.574785
2010-02-22 00:00:00-05:00,1.535854,1.456675,1.417654,1.415452,1.402887,1.451547,1.511019,1.633795,1.751354,1.77628,1.803509,1.817344,1.800734,1.803815,1.806737,1.792725,1.764938,1.787213,1.845057,1.884524,1.863307,1.827296,1.757044,1.643333
2010-02-23 00:00:00-05:00,1.526262,1.464353,1.400896,1.370515,1.405214,1.440172,1.543096,1.675068,1.795582,1.839751,1.848385,1.853267,1.860972,1.809105,1.824462,1.820017,1.80036,1.855215,1.910521,1.950876,1.931846,1.891368,1.831681,1.722151
2010-02-24 00:00:00-05:00,1.62162,1.52063,1.49968,1.438304,1.477915,1.495267,1.569337,1.736908,1.817662,1.840405,1.823424,1.817963,1.830047,1.786059,1.812179,1.781923,1.746662,1.772608,1.801108,1.88001,1.885891,1.864314,1.810268,1.713844
2010-02-25 00:00:00-05:00,1.592833,1.55081,1.486536,1.470721,1.467787,1.505678,1.580559,1.746752,1.812007,1.844726,1.883968,1.885561,1.854576,1.840153,1.863655,1.867352,1.831815,1.832595,1.86705,1.998088,1.995658,1.981642,1.906955,1.788655
2010-02-26 00:00:00-05:00,1.703352,1.619936,1.56887,1.554358,1.536743,1.576688,1.652362,1.793228,1.885246,1.920095,1.99306,2.003517,1.989279,1.985877,1.974002,1.941862,1.922093,1.91746,1.911623,1.943924,1.958409,1.923499,1.842581,1.753962
2010-02-27 00:00:00-05:00,1.6509,1.547032,1.499893,1.459528,1.452252,1.448086,1.470693,1.528655,1.567615,1.644635,1.718011,1.741446,1.722448,1.714221,1.720057,1.695225,1.670768,1.675104,1.698736,1.785208,1.786953,1.743424,1.683604,1.629716
2010-02-28 00:00:00-05:00,1.548262,1.482194,1.419422,1.393037,1.388488,1.371824,1.397271,1.436851,1.469377,1.523977,1.584587,1.599913,1.605984,1.602371,1.602995,1.604908,1.631118,1.641492,1.673821,1.762505,1.770893,1.7495,1.68421,1.617797
2010-03-01 00:00:00-05:00,1.545532,1.489775,1.449034,1.438661,1.448348,1.475368,1.527853,1.667862,1.754833,1.813232,1.840646,1.855171,1.863826,1.848176,1.820258,1.824187,1.789561,1.776706,1.824688,1.879989,1.863777,1.8205,1.75839,1.652602
2010-03-02 00:00:00-05:00,1.525653,1.479018,1.442378,1.424907,1.422237,1.446359,1.539793,1.688235,1.776176,1.79458,1.832393,1.826143,1.846496,1.834887,1.833036,1.828828,1.838107,1.817669,1.873744,1.920146,1.928241,1.886419,1.822658,1.703566
2010-03-03 00:00:00-05:00,1.600765,1.522125,1.454626,1.430431,1.417669,1.4776,1.547505,1.717154,1.777885,1.806866,1.823023,1.842594,1.856276,1.840056,1.842138,1.816062,1.802265,1.801432,1.817566,1.890753,1.916672,1.875809,1.811809,1.71669
2010-03-04 00:00:00-05:00,1.600222,1.531372,1.499108,1.473668,1.487637,1.5308,1.620865,1.768823,1.824224,1.875652,1.866743,1.882834,1.831934,1.811428,1.799513,1.7875,1.748435,1.744188,1.763526,1.841825,1.880011,1.858653,1.799195,1.692176
2010-03-05 00:00:00-05:00,1.599572,1.527848,1.485449,1.486987,1.512806,1.537487,1.642583,1.781321,1.843503,1.861831,1.858011,1.850003,1.827205,1.810245,1.782611,1.741526,1.729991,1.689666,1.697384,1.759444,1.784013,1.753408,1.711831,1.616528
2010-03-06 00:00:00-05:00,1.532215,1.454572,1.43213,1.421756,1.419014,1.431978,1.478966,1.534262,1.55063,1.606629,1.644589,1.65539,1.637487,1.609613,1.541555,1.535448,1.517988,1.492996,1.553541,1.614326,1.663265,1.663103,1.628741,1.585353
2010-03-07 00:00:00-05:00,1.511636,1.450685,1.39171,1.372966,1.379737,1.379907,1.41029,1.44617,1.457479,1.476019,1.506944,1.535192,1.528391,1.520564,1.501561,1.463066,1.471142,1.494839,1.52751,1.586267,1.658339,1.631681,1.609372,1.5594
2010-03-08 00:00:00-05:00,1.483744,1.422702,1.427078,1.430669,1.43154,1.464642,1.522323,1.651753,1.715991,1.781566,1.770759,1.776901,1.766358,1.724508,1.714338,1.685153,1.657529,1.64992,1.642738,1.720208,1.763213,1.728615,1.660167,1.561522
2010-03-09 00:00:00-05:00,1.461975,1.39958,1.375933,1.371301,1.376152,1.422538,1.463894,1.599808,1.684184,1.718211,1.719732,1.728686,1.734909,1.722149,1.724144,1.730921,1.688475,1.682447,1.667787,1.74249,1.761027,1.711918,1.67802,1.568514
2010-03-10 00:00:00-05:00,1.445116,1.381686,1.341608,1.286253,1.34338,1.347714,1.401951,1.584437,1.654334,1.686818,1.695025,1.722915,1.713183,1.715366,1.718887,1.691743,1.669927,1.660835,1.648867,1.697456,1.722309,1.664314,1.594927,1.470192
2010-03-11 00:00:00-05:00,1.343798,1.332596,1.296947,1.293144,1.273392,1.329828,1.425026,1.561464,1.610776,1.654157,1.675706,1.683648,1.704449,1.696556,1.679097,1.690351,1.684514,1.66725,1.676509,1.722136,1.718508,1.664154,1.606983,1.504176
2010-03-12 00:00:00-05:00,1.420114,1.356094,1.318879,1.280991,1.250481,1.300517,1.372107,1.500437,1.626003,1.638765,1.63745,1.680799,1.713942,1.714075,1.731627,1.680475,1.645734,1.65335,1.660322,1.696191,1.694791,1.607807,1.584606,1.464829
2010-03-13 00:00:00-05:00,1.375573,1.339034,1.291613,1.296292,1.27216,1.278949,1.290316,1.360073,1.399626,1.450716,1.510649,1.54247,1.560951,1.602191,1.592728,1.589513,1.58052,1.583486,1.596264,1.610008,1.6056,1.57174,1.532982,1.489698
2010-03-14 00:00:00-05:00,1.40964,1.412829,1.3018,1.234525,1.2763,1.252867,1.271395,1.294565,1.34367,1.373168,1.402228,1.441915,1.460805,1.475916,1.507063,1.49423,1.482661,1.504637,1.535501,1.540418,1.594152,1.624024,1.592567,1.517847
2010-03-15 00:00:00-04:00,1.40192,1.329906,1.3018,1.263417,1.292152,1.319388,1.406806,1.547809,1.672582,1.719741,1.760466,1.787998,1.769392,1.767544,1.746861,1.759049,1.75418,1.740869,1.741174,1.732806,1.74724,1.749187,1.713347,1.611014
2010-03-16 00:00:00-04:00,1.517524,1.43124,1.395373,1.362868,1.377281,1.399531,1.491571,1.652867,1.735435,1.73883,1.708271,1.699476,1.703744,1.704609,1.696047,1.697425,1.695374,1.671935,1.661684,1.660087,1.664313,1.695703,1.644829,1.554475
2010-03-17 00:00:00-04:00,1.442159,1.379842,1.324162,1.324726,1.309965,1.35808,1.427256,1.584218,1.683431,1.732183,1.741486,1.740489,1.771683,1.730332,1.724705,1.712441,1.683963,1.665783,1.634523,1.59072,1.646531,1.682498,1.640633,1.561907
2010-03-18 00:00:00-04:00,1.455197,1.38158,1.338958,1.319789,1.3376,1.369297,1.447453,1.606572,1.703074,1.709911,1.714777,1.713838,1.71648,1.681664,1.697564,1.704396,1.654511,1.652799,1.636752,1.604958,1.615447,1.679617,1.643131,1.543593
2010-03-19 00:00:00-04:00,1.424674,1.351513,1.307726,1.289301,1.274694,1.320165,1.404942,1.551369,1.666723,1.678977,1.697104,1.706032,1.725555,1.711583,1.704641,1.69951,1.667802,1.656177,1.596074,1.561715,1.552818,1.604604,1.578241,1.483853
2010-03-20 00:00:00-04:00,1.397503,1.295204,1.291988,1.258991,1.240069,1.254535,1.293506,1.358709,1.395743,1.44129,1.480806,1.499177,1.516209,1.515083,1.494171,1.480484,1.459661,1.455689,1.420786,1.408583,1.45436,1.524099,1.485886,1.413339
2010-03-21 00:00:00-04:00,1.304715,1.230975,1.200958,1.175359,1.153888,1.160726,1.202599,1.247023,1.272181,1.299159,1.335028,1.379184,1.396628,1.422265,1.425001,1.42901,1.422954,1.427698,1.434646,1.434757,1.490732,1.521984,1.490102,1.425167
2010-03-22 00:00:00-04:00,1.346703,1.272813,1.239187,1.223006,1.226632,1.248719,1.323577,1.516238,1.579919,1.618292,1.651317,1.686285,1.720231,1.709525,1.724557,1.714379,1.692352,1.682137,1.658091,1.630802,1.660903,1.675291,1.610484,1.460451
2010-03-23 00:00:00-04:00,1.361335,1.288574,1.239935,1.221556,1.224809,1.248823,1.338464,1.509641,1.618513,1.660147,1.6966,1.715557,1.75057,1.771782,1.783173,1.778873,1.773747,1.753128,1.753303,1.760546,1.7512,1.738869,1.669887,1.594318
2010-03-24 00:00:00-04:00,1.473076,1.414622,1.36905,1.347371,1.350679,1.370064,1.457651,1.611176,1.678283,1.709884,1.720329,1.717706,1.714784,1.685077,1.694634,1.666519,1.656991,1.635486,1.652219,1.610463,1.6007,1.651176,1.622222,1.527029
2010-03-25 00:00:00-04:00,1.410868,1.340787,1.294438,1.290107,1.268957,1.309307,1.389155,1.54447,1.645484,1.66043,1.699944,1.699536,1.701111,1.708965,1.701285,1.673559,1.662293,1.705305,1.686933,1.705437,1.73242,1.737071,1.660806,1.569931
2010-03-26 00:00:00-04:00,1.470073,1.407947,1.344486,1.324277,1.332855,1.365195,1.457944,1.623537,1.751552,1.763001,1.786921,1.786972,1.78148,1.76887,1.756754,1.713179,1.682183,1.644782,1.609627,1.600446,1.610855,1.688605,1.65384,1.607859
2010-03-27 00:00:00-04:00,1.498276,1.415403,1.375883,1.350664,1.357353,1.380867,1.421933,1.467983,1.492508,1.538922,1.593998,1.601359,1.574532,1.544244,1.530185,1.492948,1.47612,1.446581,1.439112,1.430947,1.473407,1.521863,1.493578,1.469616
2010-03-28 00:00:00-04:00,1.367976,1.305661,1.263669,1.220869,1.220467,1.234276,1.253611,1.288982,1.342137,1.365297,1.424151,1.46287,1.458764,1.489887,1.521157,1.514362,1.510686,1.521593,1.507302,1.483013,1.513662,1.563885,1.517061,1.455862
2010-03-29 00:00:00-04:00,1.377851,1.298658,1.27672,1.237657,1.252011,1.302864,1.381469,1.488103,1.627167,1.652121,1.716449,1.735598,1.737097,1.744242,1.749622,1.754014,1.74299,1.686911,1.63502,1.629899,1.624068,1.631236,1.576464,1.48423
2010-03-30 00:00:00-04:00,1.41324,1.323507,1.269347,1.26872,1.28379,1.293873,1.371761,1.517781,1.602675,1.634403,1.643568,1.67,1.664592,1.688828,1.651063,1.655901,1.636284,1.615921,1.59559,1.591359,1.589555,1.648559,1.636083,1.547966
2010-03-31 00:00:00-04:00,1.447417,1.361663,1.307775,1.307337,1.298058,1.331672,1.443869,1.590914,1.64561,1.67667,1.687538,1.694389,1.700579,1.676248,1.687221,1.676912,1.661775,1.634319,1.601784,1.573023,1.567069,1.644714,1.627232,1.534389
2010-04-01 00:00:00-04:00,1.399075,1.306331,1.263196,1.249873,1.247283,1.283683,1.365425,1.497979,1.537306,1.610431,1.603388,1.639158,1.669556,1.686659,1.723654,1.689152,1.712992,1.691038,1.692545,1.63443,1.578247,1.639966,1.601036,1.460309
2010-04-02 00:00:00-04:00,1.367525,1.27139,1.241819,1.173301,1.150942,1.18393,1.239232,1.32692,1.365135,1.449154,1.50724,1.566797,1.601149,1.636148,1.644542,1.639901,1.643449,1.643048,1.656179,1.620906,1.603343,1.645208,1.596931,1.487611
2010-04-03 00:00:00-04:00,1.383646,1.316166,1.254452,1.219689,1.194562,1.175222,1.19651,1.259757,1.264783,1.35613,1.448385,1.507592,1.538981,1.561606,1.564067,1.571094,1.58299,1.575442,1.580296,1.570184,1.570019,1.60017,1.554825,1.469765
2010-04-04 00:00:00-04:00,1.360442,1.266946,1.212144,1.176762,1.147308,1.137372,1.12759,1.174973,1.194749,1.23658,1.294084,1.327784,1.341676,1.360221,1.378366,1.371506,1.358862,1.360068,1.346319,1.337759,1.375969,1.459662,1.453964,1.423879
2010-04-05 00:00:00-04:00,1.355051,1.272498,1.249829,1.233722,1.24682,1.275084,1.318375,1.459859,1.530248,1.602172,1.659586,1.719044,1.726842,1.728156,1.756383,1.754326,1.748572,1.766353,1.727624,1.723696,1.678197,1.751793,1.664867,1.582833
2010-04-06 00:00:00-04:00,1.412189,1.323074,1.293783,1.255702,1.230558,1.262527,1.355113,1.509842,1.601892,1.670145,1.733408,1.767838,1.808781,1.845413,1.886658,1.906854,1.918045,1.919513,1.881927,1.844958,1.803666,1.845832,1.797098,1.654937
2010-04-07 00:00:00-04:00,1.515879,1.404707,1.335995,1.312523,1.274953,1.286978,1.414356,1.583879,1.638048,1.713222,1.787199,1.850404,1.887744,1.922429,1.968949,1.969919,1.957645,1.943348,1.916557,1.843121,1.816615,1.845054,1.764649,1.585718
2010-04-08 00:00:00-04:00,1.470911,1.387542,1.311642,1.291905,1.295295,1.302514,1.374202,1.532307,1.615972,1.70714,1.755391,1.7996,1.832539,1.829498,1.844468,1.772585,1.728794,1.686546,1.655605,1.64401,1.636643,1.660326,1.610729,1.483476
2010-04-09 00:00:00-04:00,1.375603,1.316056,1.260317,1.246659,1.247272,1.273551,1.33899,1.5052,1.581108,1.644661,1.648956,1.673516,1.674347,1.682269,1.682498,1.67902,1.643873,1.644469,1.618759,1.565914,1.587487,1.621697,1.595249,1.512564
2010-04-10 00:00:00-04:00,1.431719,1.331556,1.282666,1.263489,1.259211,1.237227,1.293869,1.338962,1.385912,1.432401,1.463242,1.47978,1.47955,1.470594,1.448784,1.432348,1.415711,1.412309,1.398571,1.390775,1.417511,1.48568,1.463096,1.399218
2010-04-11 00:00:00-04:00,1.332678,1.241022,1.222371,1.182761,1.174093,1.190151,1.215243,1.244289,1.23438,1.303878,1.332057,1.372093,1.382431,1.391594,1.389535,1.393867,1.404552,1.422617,1.431207,1.414592,1.441717,1.518428,1.502027,1.444798
2010-04-12 00:00:00-04:00,1.356695,1.260337,1.225782,1.23633,1.214475,1.235423,1.325748,1.481725,1.580414,1.618277,1.646599,1.692168,1.700381,1.712978,1.717091,1.711672,1.668508,1.648267,1.604761,1.603279,1.580359,1.652914,1.60669,1.507533
2010-04-13 00:00:00-04:00,1.357218,1.275163,1.210678,1.213578,1.198474,1.223962,1.308845,1.48698,1.5803,1.612934,1.670627,1.682725,1.723132,1.664647,1.668262,1.668098,1.660506,1.641596,1.617685,1.576211,1.582665,1.671301,1.643454,1.557338
2010-04-14 00:00:00-04:00,1.432375,1.359098,1.315588,1.290949,1.295274,1.327659,1.381231,1.542053,1.579205,1.606595,1.636261,1.660953,1.674422,1.670252,1.693195,1.699774,1.674681,1.648485,1.614587,1.586468,1.578274,1.630084,1.599018,1.504743
2010-04-15 00:00:00-04:00,1.38441,1.277797,1.247555,1.19377,1.20185,1.249344,1.323758,1.470076,1.537149,1.5815,1.623371,1.65635,1.694126,1.706059,1.729525,1.726649,1.740037,1.747751,1.704189,1.668589,1.639141,1.671123,1.611929,1.50215
2010-04-16 00:00:00-04:00,1.40658,1.307408,1.269494,1.22805,1.230186,1.247656,1.30421,1.453722,1.583593,1.620498,1.702122,1.774467,1.796346,1.820328,1.85136,1.804359,1.765853,1.533209,1.512547,1.465432,1.484636,1.504545,1.44875,1.380603
2010-04-17 00:00:00-04:00,1.267049,1.20856,1.161555,1.135773,1.11278,1.130427,1.163788,1.220359,1.240072,1.318872,1.397553,1.444986,1.473281,1.473628,1.473818,1.454303,1.435125,1.422673,1.433722,1.453646,1.452552,1.497085,1.486055,1.404537
2010-04-18 00:00:00-04:00,1.33622,1.272228,1.223122,1.210835,1.202616,1.199509,1.224085,1.255536,1.269323,1.310951,1.370136,1.423368,1.436123,1.442218,1.430119,1.42834,1.423687,1.43741,1.453077,1.46285,1.492235,1.528996,1.524167,1.469029
2010-04-19 00:00:00-04:00,1.385752,1.328862,1.302979,1.279697,1.286951,1.314574,1.378789,1.525388,1.639011,1.684424,1.70103,1.702182,1.711794,1.707198,1.710309,1.681595,1.672746,1.635176,1.600358,1.575284,1.563054,1.662111,1.630368,1.529732
2010-04-20 00:00:00-04:00,1.367322,1.288071,1.223975,1.225671,1.243375,1.281763,1.328021,1.479071,1.565384,1.615953,1.609925,1.63353,1.644067,1.651172,1.656999,1.654861,1.651642,1.65331,1.608092,1.574178,1.565204,1.629479,1.566944,1.485185
2010-04-21 00:00:00-04:00,1.369482,1.300649,1.272536,1.244197,1.228958,1.246539,1.328543,1.448499,1.555376,1.604137,1.636574,1.638246,1.677428,1.665106,1.683285,1.683288,1.638984,1.648635,1.63218,1.600005,1.573429,1.630714,1.591883,1.492849
2010-04-22 00:00:00-04:00,1.370747,1.288018,1.245178,1.180834,1.23119,1.229443,1.317757,1.466476,1.589396,1.622624,1.649125,1.666832,1.697973,1.694832,1.696397,1.706796,1.687694,1.677173,1.641981,1.604013,1.598553,1.601591,1.610662,1.501452
2010-04-23 00:00:00-04:00,1.408715,1.30852,1.256116,1.220499,1.243216,1.268479,1.34168,1.476215,1.558997,1.616906,1.658005,1.664864,1.701596,1.717748,1.726725,1.692872,1.662495,1.621346,1.581963,1.533013,1.515774,1.549158,1.533106,1.44281
2010-04-24 00:00:00-04:00,1.337211,1.239978,1.205182,1.163327,1.146094,1.153661,1.18132,1.222421,1.255303,1.321951,1.400314,1.431837,1.460624,1.443526,1.428945,1.419024,1.397374,1.423297,1.424865,1.414462,1.429224,1.470038,1.447741,1.382865
2010-04-25 00:00:00-04:00,1.288587,1.214326,1.158456,1.126241,1.114542,1.121684,1.126259,1.15224,1.169316,1.256479,1.336759,1.367719,1.438825,1.440576,1.448211,1.445738,1.45792,1.439445,1.426986,1.418484,1.43546,1.481771,1.448839,1.403248
2010-04-26 00:00:00-04:00,1.299091,1.269831,1.229642,1.186646,1.158618,1.189009,1.287127,1.448479,1.526145,1.613101,1.661521,1.678123,1.701841,1.700173,1.693628,1.657123,1.639885,1.632076,1.640429,1.635543,1.610586,1.603354,1.583476,1.482483
2010-04-27 00:00:00-04:00,1.345962,1.278682,1.226065,1.197124,1.209104,1.186745,1.302936,1.46145,1.545293,1.604751,1.62921,1.637769,1.647785,1.661387,1.628795,1.615382,1.633121,1.605078,1.551275,1.548276,1.524147,1.602971,1.601467,1.46453
2010-04-28 00:00:00-04:00,1.37308,1.323535,1.298477,1.303229,1.281708,1.273977,1.37895,1.504106,1.593965,1.6155,1.648119,1.64241,1.680506,1.713346,1.68453,1.675366,1.650598,1.657277,1.635681,1.578997,1.584821,1.647973,1.65449,1.55405
2010-04-29 00:00:00-04:00,1.450772,1.365117,1.325205,1.297513,1.295912,1.297228,1.395623,1.521739,1.578955,1.605009,1.631684,1.670103,1.689832,1.681655,1.68338,1.674859,1.656321,1.639294,1.613361,1.583624,1.579558,1.598651,1.600451,1.502675
2010-04-30 00:00:00-04:00,1.383688,1.284103,1.215347,1.213991,1.213806,1.252015,1.325337,1.418421,1.495104,1.575451,1.636381,1.686043,1.753131,1.749194,1.773444,1.754146,1.765169,1.740421,1.706523,1.66118,1.635321,1.657282,1.615191,1.496422
2010-05-01 00:00:00-04:00,1.390223,1.296639,1.243552,1.181114,1.14924,1.170134,1.178707,1.211317,1.261488,1.353545,1.434191,1.493972,1.550722,1.588948,1.601006,1.624811,1.671917,1.689578,1.661726,1.649332,1.635755,1.679389,1.642473,1.565311
2010-05-02 00:00:00-04:00,1.456799,1.385236,1.317684,1.271509,1.24227,1.232808,1.241874,1.258374,1.277997,1.349017,1.416114,1.483362,1.527211,1.555313,1.55983,1.566333,1.570199,1.564336,1.573931,1.570824,1.568331,1.617483,1.581445,1.497992
2010-05-03 00:00:00-04:00,1.44764,1.379814,1.320588,1.300408,1.280813,1.300501,1.344967,1.519549,1.669338,1.751587,1.816088,1.866694,1.885496,1.891556,1.912258,1.897903,1.878031,1.906697,1.858689,1.804754,1.756,1.771545,1.745526,1.621403
2010-05-04 00:00:00-04:00,1.433109,1.338981,1.279611,1.25115,1.22117,1.22318,1.308027,1.430256,1.529078,1.605737,1.668707,1.726108,1.744494,1.773576,1.786561,1.800659,1.790427,1.791802,1.774056,1.695109,1.642576,1.681512,1.667931,1.567429
2010-05-05 00:00:00-04:00,1.410015,1.324664,1.26306,1.237104,1.225125,1.25882,1.324643,1.438329,1.5315,1.62197,1.707899,1.75904,1.80282,1.826371,1.871921,1.883032,1.892506,1.91845,1.880266,1.823899,1.807077,1.814146,1.786237,1.648493
2010-05-06 00:00:00-04:00,1.508982,1.429403,1.353562,1.307568,1.264419,1.249725,1.334162,1.456413,1.532782,1.639795,1.718495,1.752194,1.771024,1.794894,1.80785,1.814087,1.796646,1.7851,1.753302,1.692885,1.673028,1.683873,1.631324,1.499908
2010-05-07 00:00:00-04:00,1.400404,1.290583,1.234776,1.20693,1.19,1.217644,1.288057,1.39767,1.508566,1.591261,1.655497,1.701724,1.748817,1.749958,1.755155,1.769907,1.75551,1.754799,1.74473,1.708049,1.680408,1.728843,1.710254,1.624823
2010-05-08 00:00:00-04:00,1.524265,1.426408,1.364397,1.290975,1.254964,1.236094,1.25705,1.252432,1.279401,1.336625,1.383726,1.441173,1.450955,1.437257,1.417793,1.415083,1.418714,1.420643,1.410169,1.40356,1.407941,1.449904,1.460616,1.412342
